date,company,stock_closing,stock_base,stock_index
2017-06-21,MSFT.Close,70.269997,52.299999,134.35946146002794
2017-06-22,MSFT.Close,70.260002,52.299999,134.34035056100097
2017-06-23,MSFT.Close,71.209999,52.299999,136.15678845424068
2017-06-26,MSFT.Close,70.529999,52.299999,134.85659722479156
2017-06-27,MSFT.Close,69.209999,52.299999,132.3326966029196
2017-06-28,MSFT.Close,69.800003,52.299999,133.46081134724307
2017-06-29,MSFT.Close,68.489998,52.299999,130.95602162439812
2017-06-30,MSFT.Close,68.93,52.299999,131.7973256557806
2017-07-03,MSFT.Close,68.169998,52.299999,130.34416692818675
2017-07-05,MSFT.Close,69.080002,52.299999,132.08413636872152
2017-07-06,MSFT.Close,68.57,52.299999,131.1089891225428
2017-07-07,MSFT.Close,69.459999,52.299999,132.81070808433475
2017-07-10,MSFT.Close,69.980003,52.299999,133.80497961386192
2017-07-11,MSFT.Close,69.989998,52.299999,133.82409051288892
2017-07-12,MSFT.Close,71.150002,52.299999,136.04207143483885
2017-07-13,MSFT.Close,71.769997,52.299999,137.22753034851877
2017-07-14,MSFT.Close,72.779999,52.299999,139.15870055752774
2017-07-17,MSFT.Close,73.349998,52.299999,140.24856482310832
2017-07-18,MSFT.Close,73.300003,52.299999,140.15297208705493
2017-07-19,MSFT.Close,73.860001,52.299999,141.22371398133296
2017-07-20,MSFT.Close,74.220001,52.299999,141.91205051457075
2017-07-21,MSFT.Close,73.790001,52.299999,141.08987076653673
2017-07-24,MSFT.Close,73.599998,52.299999,140.72657630452346
2017-07-25,MSFT.Close,74.190002,52.299999,141.85469104884686
2017-07-26,MSFT.Close,74.050003,52.299999,141.58700653130032
2017-07-27,MSFT.Close,73.160004,52.299999,139.88528756950836
2017-07-28,MSFT.Close,73.040001,52.299999,139.65583632229132
2017-07-31,MSFT.Close,72.699997,52.299999,139.00573305938303
2017-08-01,MSFT.Close,72.580002,52.299999,138.77629710853338
2017-08-02,MSFT.Close,72.260002,52.299999,138.16444241232205
2017-08-03,MSFT.Close,72.150002,52.299999,137.9541173604994
2017-08-04,MSFT.Close,72.68,52.299999,138.96749787700762
2017-08-07,MSFT.Close,72.400002,52.299999,138.4321288419145
2017-08-08,MSFT.Close,72.790001,52.299999,139.17782484087618
2017-08-09,MSFT.Close,72.470001,52.299999,138.56597014466482
2017-08-10,MSFT.Close,71.410004,52.299999,136.53920719960243
2017-08-11,MSFT.Close,72.5,52.299999,138.6233296103887
2017-08-14,MSFT.Close,73.589996,52.299999,140.707452021175
2017-08-15,MSFT.Close,73.220001,52.299999,140.00000458891023
2017-08-16,MSFT.Close,73.650002,52.299999,140.8221862489902
2017-08-17,MSFT.Close,72.400002,52.299999,138.4321288419145
2017-08-18,MSFT.Close,72.489998,52.299999,138.60420532704026
2017-08-21,MSFT.Close,72.150002,52.299999,137.9541173604994
2017-08-22,MSFT.Close,73.160004,52.299999,139.88528756950836
2017-08-23,MSFT.Close,72.720001,52.299999,139.04398162607993
2017-08-24,MSFT.Close,72.690002,52.299999,138.9866221603561
2017-08-25,MSFT.Close,72.82,52.299999,139.23518430660008
2017-08-28,MSFT.Close,72.830002,52.299999,139.25430858994852
2017-08-29,MSFT.Close,73.050003,52.299999,139.6749606056398
2017-08-30,MSFT.Close,74.010002,52.299999,141.51052278222798
2017-08-31,MSFT.Close,74.769997,52.299999,142.96366812550036
2017-09-01,MSFT.Close,73.940002,52.299999,141.37667956743175
2017-09-05,MSFT.Close,73.610001,52.299999,140.74570249991783
2017-09-06,MSFT.Close,73.400002,52.299999,140.34417476757503
2017-09-07,MSFT.Close,74.339996,52.299999,142.1414864654204
2017-09-08,MSFT.Close,73.980003,52.299999,141.4531633165041
2017-09-11,MSFT.Close,74.760002,52.299999,142.94455722647336
2017-09-12,MSFT.Close,74.68,52.299999,142.7915897283287
2017-09-13,MSFT.Close,75.209999,52.299999,143.80497215688283
2017-09-14,MSFT.Close,74.769997,52.299999,142.96366812550036
2017-09-15,MSFT.Close,75.309998,52.299999,143.99617483740295
2017-09-18,MSFT.Close,75.160004,52.299999,143.70937942082944
2017-09-19,MSFT.Close,75.440002,52.299999,144.24474845592255
2017-09-20,MSFT.Close,74.940002,52.299999,143.28872549309227
2017-09-21,MSFT.Close,74.209999,52.299999,141.8929262312223
2017-09-22,MSFT.Close,74.410004,52.299999,142.27534497658402
2017-09-25,MSFT.Close,73.260002,52.299999,140.07648833798257
2017-09-26,MSFT.Close,73.260002,52.299999,140.07648833798257
2017-09-27,MSFT.Close,73.849998,52.299999,141.20458778593857
2017-09-28,MSFT.Close,73.870003,52.299999,141.24283826468144
2017-09-29,MSFT.Close,74.489998,52.299999,142.4282971783613
2017-10-02,MSFT.Close,74.610001,52.299999,142.65774842557838
2017-10-03,MSFT.Close,74.260002,52.299999,141.98853426364312
2017-10-04,MSFT.Close,74.690002,52.299999,142.81071401167716
2017-10-05,MSFT.Close,75.970001,52.299999,145.25813088447669
2017-10-06,MSFT.Close,76,52.299999,145.31549035020058
2017-10-09,MSFT.Close,76.290001,52.299999,145.86998558068808
2017-10-10,MSFT.Close,76.290001,52.299999,145.86998558068808
2017-10-11,MSFT.Close,76.419998,52.299999,146.11854581488618
2017-10-12,MSFT.Close,77.120003,52.299999,147.45698752307814
2017-10-13,MSFT.Close,77.489998,52.299999,148.16443495534293
2017-10-16,MSFT.Close,77.650002,52.299999,148.4703699516323
2017-10-17,MSFT.Close,77.589996,52.299999,148.35563572381713
2017-10-18,MSFT.Close,77.610001,52.299999,148.39388620255994
2017-10-19,MSFT.Close,77.910004,52.299999,148.9675057163959
2017-10-20,MSFT.Close,78.809998,52.299999,150.68833557721481
2017-10-23,MSFT.Close,78.830002,52.299999,150.72658414391174
2017-10-24,MSFT.Close,78.860001,52.299999,150.78394360963563
2017-10-25,MSFT.Close,78.629997,52.299999,150.34416539855002
2017-10-26,MSFT.Close,78.760002,52.299999,150.5927409291155
2017-10-27,MSFT.Close,83.809998,52.299999,160.24856520551748
2017-10-30,MSFT.Close,83.889999,52.299999,160.40153079161627
2017-10-31,MSFT.Close,83.18,52.299999,159.04398009644322
2017-11-01,MSFT.Close,83.18,52.299999,159.04398009644322
2017-11-02,MSFT.Close,84.050003,52.299999,160.70746578790568
2017-11-03,MSFT.Close,84.139999,52.299999,160.8795422730314
2017-11-06,MSFT.Close,84.470001,52.299999,161.51052125259122
2017-11-07,MSFT.Close,84.269997,52.299999,161.12810441927542
2017-11-08,MSFT.Close,84.559998,52.299999,161.6825996497629
2017-11-09,MSFT.Close,84.089996,52.299999,160.7839342406106
2017-11-10,MSFT.Close,83.870003,52.299999,160.36329752128674
2017-11-13,MSFT.Close,83.93,52.299999,160.4780145406886
2017-11-14,MSFT.Close,84.050003,52.299999,160.70746578790568
2017-11-15,MSFT.Close,82.980003,52.299999,158.6615766474489
2017-11-16,MSFT.Close,83.199997,52.299999,159.08221527881864
2017-11-17,MSFT.Close,82.400002,52.299999,157.55258809851983
2017-11-20,MSFT.Close,82.529999,52.299999,157.80114833271796
2017-11-21,MSFT.Close,83.720001,52.299999,160.07648680834583
2017-11-22,MSFT.Close,83.110001,52.299999,158.91013879369288
2017-11-24,MSFT.Close,83.260002,52.299999,159.19694759458793
2017-11-27,MSFT.Close,83.870003,52.299999,160.36329752128674
2017-11-28,MSFT.Close,84.879997,52.299999,162.29445243392834
2017-11-29,MSFT.Close,83.339996,52.299999,159.3498997963652
2017-11-30,MSFT.Close,84.169998,52.299999,160.9369017387553
2017-12-01,MSFT.Close,84.260002,52.299999,161.10899352024845
2017-12-04,MSFT.Close,81.080002,52.299999,155.02868747664792
2017-12-05,MSFT.Close,81.589996,52.299999,156.00381942645927
2017-12-06,MSFT.Close,82.779999,52.299999,158.27915981413307
2017-12-07,MSFT.Close,82.489998,52.299999,157.7246645836456
2017-12-08,MSFT.Close,84.160004,52.299999,160.91779275177424
2017-12-11,MSFT.Close,85.230003,52.299999,162.96367998018508
2017-12-12,MSFT.Close,85.580002,52.299999,163.63289414212034
2017-12-13,MSFT.Close,85.349998,52.299999,163.19311593103473
2017-12-14,MSFT.Close,84.690002,52.299999,161.9311732682825
2017-12-15,MSFT.Close,86.849998,52.299999,166.06118481952552
2017-12-18,MSFT.Close,86.379997,52.299999,165.16252132241917
2017-12-19,MSFT.Close,85.830002,52.299999,164.11090562353547
2017-12-20,MSFT.Close,85.519997,52.299999,163.5181618263511
2017-12-21,MSFT.Close,85.5,52.299999,163.47992664397566
2017-12-22,MSFT.Close,85.510002,52.299999,163.4990509273241
2017-12-26,MSFT.Close,85.400002,52.299999,163.28872587550146
2017-12-27,MSFT.Close,85.709999,52.299999,163.88145437631843
2017-12-28,MSFT.Close,85.720001,52.299999,163.9005786596669
2017-12-29,MSFT.Close,85.540001,52.299999,163.556410393048
2018-01-02,MSFT.Close,85.949997,52.299999,164.3403415743851
2018-01-03,MSFT.Close,86.349998,52.299999,165.10516185669525
2018-01-04,MSFT.Close,87.110001,52.299999,166.55832249633505
2018-01-05,MSFT.Close,88.190002,52.299999,168.62333400809436
2018-01-08,MSFT.Close,88.279999,52.299999,168.795412405266
2018-01-09,MSFT.Close,88.220001,52.299999,168.68069347381822
2016-01-11,AAPL.Close,98.529999,98.529999,100
2016-01-12,AAPL.Close,99.959999,98.529999,101.45133463362768
2016-01-13,AAPL.Close,97.389999,98.529999,98.84299197039472
2016-01-14,AAPL.Close,99.519997,98.529999,101.00476810113435
2016-01-15,AAPL.Close,97.129997,98.529999,98.57911091626013
2016-01-19,AAPL.Close,96.660004,98.529999,98.10210593831428
2016-01-20,AAPL.Close,96.790001,98.529999,98.23404240570429
2016-01-21,AAPL.Close,96.300003,98.529999,97.7367339666775
2016-01-22,AAPL.Close,101.419998,98.529999,102.93311583206248
2016-01-25,AAPL.Close,99.440002,98.529999,100.92357962979376
2016-01-26,AAPL.Close,99.989998,98.529999,101.4817811984348
2016-01-27,AAPL.Close,93.419998,98.529999,94.81376123834123
2016-01-28,AAPL.Close,94.089996,98.529999,95.49375515572673
2016-01-29,AAPL.Close,97.339996,98.529999,98.79224295942599
2016-02-01,AAPL.Close,96.43,98.529999,97.8686704340675
2016-02-02,AAPL.Close,94.480003,98.529999,95.88958079660591
2016-02-03,AAPL.Close,96.349998,98.529999,97.78747485829163
2016-02-04,AAPL.Close,96.599998,98.529999,98.04120468934542
2016-02-05,AAPL.Close,94.019997,98.529999,95.422711817951
2016-02-08,AAPL.Close,95.010002,98.529999,96.42748702352063
2016-02-09,AAPL.Close,94.989998,98.529999,96.40718457735902
2016-02-10,AAPL.Close,94.269997,98.529999,95.67644164900479
2016-02-11,AAPL.Close,93.699997,98.529999,95.09793763420214
2016-02-12,AAPL.Close,93.989998,98.529999,95.39226525314386
2016-02-16,AAPL.Close,96.639999,98.529999,98.08180247723335
2016-02-17,AAPL.Close,98.120003,98.529999,99.58388713674907
2016-02-18,AAPL.Close,96.260002,98.529999,97.69613617878956
2016-02-19,AAPL.Close,96.040001,98.529999,97.4728529125429
2016-02-22,AAPL.Close,96.879997,98.529999,98.32538108520635
2016-02-23,AAPL.Close,94.690002,98.529999,96.10271283977177
2016-02-24,AAPL.Close,96.099998,98.529999,97.53374502723784
2016-02-25,AAPL.Close,96.760002,98.529999,98.20359584089714
2016-02-26,AAPL.Close,96.910004,98.529999,98.35583576936806
2016-02-29,AAPL.Close,96.690002,98.529999,98.1325514882021
2016-03-01,AAPL.Close,100.529999,98.529999,102.02983864843031
2016-03-02,AAPL.Close,100.75,98.529999,102.25312191467697
2016-03-03,AAPL.Close,101.5,98.529999,103.01431140783835
2016-03-04,AAPL.Close,103.010002,98.529999,104.54684161724185
2016-03-07,AAPL.Close,101.870003,98.529999,103.38983460255591
2016-03-08,AAPL.Close,101.029999,98.529999,102.53729831053788
2016-03-09,AAPL.Close,101.120003,98.529999,102.62864510939454
2016-03-10,AAPL.Close,101.169998,98.529999,102.6793860010087
2016-03-11,AAPL.Close,102.260002,98.529999,103.78565212408051
2016-03-14,AAPL.Close,102.519997,98.529999,104.04952607377982
2016-03-15,AAPL.Close,104.580002,98.529999,106.14026495625966
2016-03-16,AAPL.Close,105.970001,98.529999,107.55100180199939
2016-03-17,AAPL.Close,105.800003,98.529999,107.3784675467215
2016-03-18,AAPL.Close,105.919998,98.529999,107.50025279103068
2016-03-21,AAPL.Close,105.910004,98.529999,107.49010968730448
2016-03-22,AAPL.Close,106.720001,98.529999,108.31219129516076
2016-03-23,AAPL.Close,106.129997,98.529999,107.71338483419655
2016-03-24,AAPL.Close,105.669998,98.529999,107.2465229599769
2016-03-28,AAPL.Close,105.190002,98.529999,106.75936574403092
2016-03-29,AAPL.Close,107.68,98.529999,109.286512831488
2016-03-30,AAPL.Close,109.559998,98.529999,111.19455913117385
2016-03-31,AAPL.Close,108.989998,98.529999,110.6160551163712
2016-04-01,AAPL.Close,109.989998,98.529999,111.63097444058636
2016-04-04,AAPL.Close,111.120003,98.529999,112.77783835154611
2016-04-05,AAPL.Close,109.809998,98.529999,111.44828896222762
2016-04-06,AAPL.Close,110.959999,98.529999,112.61544719999439
2016-04-07,AAPL.Close,108.540001,98.529999,110.15934446523237
2016-04-08,AAPL.Close,108.660004,98.529999,110.28113782889615
2016-04-11,AAPL.Close,109.019997,98.529999,110.64650168117834
2016-04-12,AAPL.Close,110.440002,98.529999,112.08769219616048
2016-04-13,AAPL.Close,112.040001,98.529999,113.71156209998541
2016-04-14,AAPL.Close,112.099998,98.529999,113.77245421468034
2016-04-15,AAPL.Close,109.849998,98.529999,111.48888573519625
2016-04-18,AAPL.Close,107.480003,98.529999,109.08353201140292
2016-04-19,AAPL.Close,106.910004,98.529999,108.50502901151961
2016-04-20,AAPL.Close,107.129997,98.529999,108.72830415841167
2016-04-21,AAPL.Close,105.970001,98.529999,107.55100180199939
2016-04-22,AAPL.Close,105.68,98.529999,107.25667418305768
2016-04-25,AAPL.Close,105.080002,98.529999,106.64772461836722
2016-04-26,AAPL.Close,104.349998,98.529999,105.90682945201289
2016-04-27,AAPL.Close,97.82,98.529999,99.27940829472655
2016-04-28,AAPL.Close,94.830002,98.529999,96.24480154516189
2016-04-29,AAPL.Close,93.739998,98.529999,95.13853542209007
2016-05-02,AAPL.Close,93.639999,98.529999,95.03704450458788
2016-05-03,AAPL.Close,95.18,98.529999,96.60002127879855
2016-05-04,AAPL.Close,94.190002,98.529999,95.59525317766419
2016-05-05,AAPL.Close,93.239998,98.529999,94.6310757599825
2016-05-06,AAPL.Close,92.720001,98.529999,94.10332075614859
2016-05-09,AAPL.Close,92.790001,98.529999,94.17436510884365
2016-05-10,AAPL.Close,93.419998,98.529999,94.81376123834123
2016-05-11,AAPL.Close,92.510002,98.529999,93.89018871298272
2016-05-12,AAPL.Close,90.339996,98.529999,91.6878076899199
2016-05-13,AAPL.Close,90.519997,98.529999,91.87049418319795
2016-05-16,AAPL.Close,93.879997,98.529999,95.28062311256087
2016-05-17,AAPL.Close,93.489998,98.529999,94.88480559103628
2016-05-18,AAPL.Close,94.559998,98.529999,95.9707692679465
2016-05-19,AAPL.Close,94.199997,98.529999,95.60539729630972
2016-05-20,AAPL.Close,95.220001,98.529999,96.64061906668647
2016-05-23,AAPL.Close,96.43,98.529999,97.8686704340675
2016-05-24,AAPL.Close,97.900002,98.529999,99.36060387050242
2016-05-25,AAPL.Close,99.620003,98.529999,101.1062661230718
2016-05-26,AAPL.Close,100.410004,98.529999,101.9080534041211
2016-05-27,AAPL.Close,100.349998,98.529999,101.84715215515226
2016-05-31,AAPL.Close,99.860001,98.529999,101.3498447310448
2016-06-01,AAPL.Close,98.459999,98.529999,99.92895564730493
2016-06-02,AAPL.Close,97.720001,98.529999,99.17791737722436
2016-06-03,AAPL.Close,97.919998,98.529999,99.38089819730943
2016-06-06,AAPL.Close,98.629997,98.529999,100.10148990258287
2016-06-07,AAPL.Close,99.029999,98.529999,100.50745966210756
2016-06-08,AAPL.Close,98.940002,98.529999,100.41611996768619
2016-06-09,AAPL.Close,99.650002,98.529999,101.13671268787894
2016-06-10,AAPL.Close,98.830002,98.529999,100.30447884202252
2016-06-13,AAPL.Close,97.339996,98.529999,98.79224295942599
2016-06-14,AAPL.Close,97.459999,98.529999,98.91403632308977
2016-06-15,AAPL.Close,97.139999,98.529999,98.58926213934093
2016-06-16,AAPL.Close,97.550003,98.529999,99.00538312194644
2016-06-17,AAPL.Close,95.330002,98.529999,96.75226120726947
2016-06-20,AAPL.Close,95.099998,98.529999,96.51882570302269
2016-06-21,AAPL.Close,95.910004,98.529999,97.34091644515291
2016-06-22,AAPL.Close,95.550003,98.529999,96.97554447351612
2016-06-23,AAPL.Close,96.099998,98.529999,97.53374502723784
2016-06-24,AAPL.Close,93.400002,98.529999,94.79346691153422
2016-06-27,AAPL.Close,92.040001,98.529999,93.41317561568229
2016-06-28,AAPL.Close,93.589996,98.529999,94.98629549361915
2016-06-29,AAPL.Close,94.400002,98.529999,95.80838623574938
2016-06-30,AAPL.Close,95.599998,98.529999,97.02628536513026
2016-07-01,AAPL.Close,95.889999,98.529999,97.32061298407199
2016-07-05,AAPL.Close,94.989998,98.529999,96.40718457735902
2016-07-06,AAPL.Close,95.529999,98.529999,96.95524202735453
2016-07-07,AAPL.Close,95.940002,98.529999,97.37136199504071
2016-07-08,AAPL.Close,96.68,98.529999,98.12240026512129
2016-07-11,AAPL.Close,96.980003,98.529999,98.42687910714379
2016-07-12,AAPL.Close,97.419998,98.529999,98.87343853520186
2016-07-13,AAPL.Close,96.870003,98.529999,98.31523798148012
2016-07-14,AAPL.Close,98.790001,98.529999,100.2638810541346
2016-07-15,AAPL.Close,98.779999,98.529999,100.25372983105379
2016-07-18,AAPL.Close,99.830002,98.529999,101.31939816623768
2016-07-19,AAPL.Close,99.870003,98.529999,101.3599959541256
2016-07-20,AAPL.Close,99.959999,98.529999,101.45133463362768
2016-07-21,AAPL.Close,99.43,98.529999,100.91342840671295
2016-07-22,AAPL.Close,98.660004,98.529999,100.1319445867446
2016-07-25,AAPL.Close,97.339996,98.529999,98.79224295942599
2016-07-26,AAPL.Close,96.669998,98.529999,98.11224904204049
2016-07-27,AAPL.Close,102.949997,98.529999,104.48594138319234
2016-07-28,AAPL.Close,104.339996,98.529999,105.89667822893207
2016-07-29,AAPL.Close,104.209999,98.529999,105.76474176154207
2016-08-01,AAPL.Close,106.050003,98.529999,107.63219737777527
2016-08-02,AAPL.Close,104.480003,98.529999,106.03877403875748
2016-08-03,AAPL.Close,105.790001,98.529999,107.36831632364068
2016-08-04,AAPL.Close,105.870003,98.529999,107.44951189941654
2016-08-05,AAPL.Close,107.480003,98.529999,109.08353201140292
2016-08-08,AAPL.Close,108.370003,98.529999,109.98681020995443
2016-08-09,AAPL.Close,108.809998,98.529999,110.43336963801246
2016-08-10,AAPL.Close,108,98.529999,109.61128701523685
2016-08-11,AAPL.Close,107.93,98.529999,109.54024266254179
2016-08-12,AAPL.Close,108.18,98.529999,109.79397249359559
2016-08-15,AAPL.Close,109.480003,98.529999,111.11337065983324
2016-08-16,AAPL.Close,109.379997,98.529999,111.0118726378958
2016-08-17,AAPL.Close,109.220001,98.529999,110.84948960569865
2016-08-18,AAPL.Close,109.080002,98.529999,110.70740191522785
2016-08-19,AAPL.Close,109.360001,98.529999,110.99157831108879
2016-08-22,AAPL.Close,108.510002,98.529999,110.12889790042522
2016-08-23,AAPL.Close,108.849998,98.529999,110.47396641098108
2016-08-24,AAPL.Close,108.029999,98.529999,109.64173358004399
2016-08-25,AAPL.Close,107.57,98.529999,109.17487170582432
2016-08-26,AAPL.Close,106.940002,98.529999,108.53547456140744
2016-08-29,AAPL.Close,106.82,98.529999,108.41368221266296
2016-08-30,AAPL.Close,106,98.529999,107.58144836680654
2016-08-31,AAPL.Close,106.099998,98.529999,107.6829382693894
2016-09-01,AAPL.Close,106.730003,98.529999,108.32234251824158
2016-09-02,AAPL.Close,107.730003,98.529999,109.33726184245674
2016-09-06,AAPL.Close,107.699997,98.529999,109.30680817321432
2016-09-07,AAPL.Close,108.360001,98.529999,109.97665898687363
2016-09-08,AAPL.Close,105.519997,98.529999,107.09428404642529
2016-09-09,AAPL.Close,103.129997,98.529999,104.66862686155108
2016-09-12,AAPL.Close,105.440002,98.529999,107.01309557508469
2016-09-13,AAPL.Close,107.949997,98.529999,109.56053800426811
2016-09-14,AAPL.Close,111.769997,98.529999,113.43752982277002
2016-09-15,AAPL.Close,115.57,98.529999,117.29422629954558
2016-09-16,AAPL.Close,114.919998,98.529999,116.63452670896707
2016-09-19,AAPL.Close,113.580002,98.529999,115.27453887419605
2016-09-20,AAPL.Close,113.57,98.529999,115.26438765111526
2016-09-21,AAPL.Close,113.550003,98.529999,115.24409230938895
2016-09-22,AAPL.Close,114.620003,98.529999,116.33005598629916
2016-09-23,AAPL.Close,112.709999,98.529999,114.3915560173709
2016-09-26,AAPL.Close,112.879997,98.529999,114.56409027264884
2016-09-27,AAPL.Close,113.089996,98.529999,114.77722231581468
2016-09-28,AAPL.Close,113.949997,98.529999,115.65005394955905
2016-09-29,AAPL.Close,112.18,98.529999,113.8536497904562
2016-09-30,AAPL.Close,113.050003,98.529999,114.73663264728135
2016-10-03,AAPL.Close,112.519997,98.529999,114.19871931593137
2016-10-04,AAPL.Close,113,98.529999,114.68588363631262
2016-10-05,AAPL.Close,113.050003,98.529999,114.73663264728135
2016-10-06,AAPL.Close,113.889999,98.529999,115.5891608199448
2016-10-07,AAPL.Close,114.059998,98.529999,115.76169609014204
2016-10-10,AAPL.Close,116.050003,98.529999,117.78139061992682
2016-10-11,AAPL.Close,116.300003,98.529999,118.03512045098061
2016-10-12,AAPL.Close,117.339996,98.529999,119.0906294437291
2016-10-13,AAPL.Close,116.980003,98.529999,118.72526559144691
2016-10-14,AAPL.Close,117.629997,98.529999,119.38495706267082
2016-10-17,AAPL.Close,117.550003,98.529999,119.30376960624956
2016-10-18,AAPL.Close,117.470001,98.529999,119.2225740304737
2016-10-19,AAPL.Close,117.120003,98.529999,118.86735429683704
2016-10-20,AAPL.Close,117.059998,98.529999,118.80645406278751
2016-10-21,AAPL.Close,116.599998,98.529999,118.33959117364854
2016-10-24,AAPL.Close,117.650002,98.529999,119.40526052375175
2016-10-25,AAPL.Close,118.25,98.529999,120.0142100884422
2016-10-26,AAPL.Close,115.589996,98.529999,117.31452062635259
2016-10-27,AAPL.Close,114.480003,98.529999,116.18796728090904
2016-10-28,AAPL.Close,113.720001,98.529999,115.41662656466687
2016-10-31,AAPL.Close,113.540001,98.529999,115.23394108630814
2016-11-01,AAPL.Close,111.489998,98.529999,113.15335342690909
2016-11-02,AAPL.Close,111.589996,98.529999,113.25484332949196
2016-11-03,AAPL.Close,109.830002,98.529999,111.46859140838923
2016-11-04,AAPL.Close,108.839996,98.529999,110.46381518790027
2016-11-07,AAPL.Close,110.410004,98.529999,112.05724664627267
2016-11-08,AAPL.Close,111.059998,98.529999,112.71693811749657
2016-11-09,AAPL.Close,110.879997,98.529999,112.53425162421853
2016-11-10,AAPL.Close,107.790001,98.529999,109.398154972071
2016-11-11,AAPL.Close,108.43,98.529999,110.04770232464938
2016-11-14,AAPL.Close,105.709999,98.529999,107.28712074786482
2016-11-15,AAPL.Close,107.110001,98.529999,108.70800983160468
2016-11-16,AAPL.Close,109.989998,98.529999,111.63097444058636
2016-11-17,AAPL.Close,109.949997,98.529999,111.59037665269842
2016-11-18,AAPL.Close,110.059998,98.529999,111.70201879328141
2016-11-21,AAPL.Close,111.730003,98.529999,113.39693913931734
2016-11-22,AAPL.Close,111.800003,98.529999,113.46798349201241
2016-11-23,AAPL.Close,111.230003,98.529999,112.88947947720978
2016-11-25,AAPL.Close,111.790001,98.529999,113.45783226893163
2016-11-28,AAPL.Close,111.57,98.529999,113.23454900268494
2016-11-29,AAPL.Close,111.459999,98.529999,113.12290686210196
2016-11-30,AAPL.Close,110.519997,98.529999,112.16888066750109
2016-12-01,AAPL.Close,109.489998,98.529999,111.12351477847878
2016-12-02,AAPL.Close,109.900002,98.529999,111.5396357610843
2016-12-05,AAPL.Close,109.110001,98.529999,110.73784848003498
2016-12-06,AAPL.Close,109.949997,98.529999,111.59037665269842
2016-12-07,AAPL.Close,111.029999,98.529999,112.68649155268946
2016-12-08,AAPL.Close,112.120003,98.529999,113.79275767576127
2016-12-09,AAPL.Close,113.949997,98.529999,115.65005394955905
2016-12-12,AAPL.Close,113.300003,98.529999,114.99036247833516
2016-12-13,AAPL.Close,115.190002,98.529999,116.90855898618247
2016-12-14,AAPL.Close,115.190002,98.529999,116.90855898618247
2016-12-15,AAPL.Close,115.82,98.529999,117.54795613059936
2016-12-16,AAPL.Close,115.970001,98.529999,117.70019504415097
2016-12-19,AAPL.Close,116.639999,98.529999,118.38018896153648
2016-12-20,AAPL.Close,116.949997,98.529999,118.69481192220452
2016-12-21,AAPL.Close,117.059998,98.529999,118.80645406278751
2016-12-22,AAPL.Close,116.290001,98.529999,118.02496922789982
2016-12-23,AAPL.Close,116.519997,98.529999,118.25839661279201
2016-12-27,AAPL.Close,117.260002,98.529999,119.00944198730785
2016-12-28,AAPL.Close,116.760002,98.529999,118.50198232520026
2016-12-29,AAPL.Close,116.730003,98.529999,118.47153576039314
2016-12-30,AAPL.Close,115.82,98.529999,117.54795613059936
2017-01-03,AAPL.Close,116.150002,98.529999,117.882881537429
2017-01-04,AAPL.Close,116.019997,98.529999,117.75093695068443
2017-01-05,AAPL.Close,116.610001,98.529999,118.34974341164866
2017-01-06,AAPL.Close,117.910004,98.529999,119.66914157788635
2017-01-09,AAPL.Close,118.989998,98.529999,120.76524835852275
2017-01-10,AAPL.Close,119.110001,98.529999,120.88704172218657
2017-01-11,AAPL.Close,119.75,98.529999,121.53658907476492
2017-01-12,AAPL.Close,119.25,98.529999,121.02912941265735
2017-01-13,AAPL.Close,119.040001,98.529999,120.81599736949148
2017-01-17,AAPL.Close,120,98.529999,121.79031890581872
2017-01-18,AAPL.Close,119.989998,98.529999,121.78016768273791
2017-01-19,AAPL.Close,119.779999,98.529999,121.56703563957207
2017-01-20,AAPL.Close,120,98.529999,121.79031890581872
2017-01-23,AAPL.Close,120.080002,98.529999,121.87151448159457
2017-01-24,AAPL.Close,119.970001,98.529999,121.75987234101157
2017-01-25,AAPL.Close,121.879997,98.529999,123.69836419058524
2017-01-26,AAPL.Close,121.940002,98.529999,123.75926442463478
2017-01-27,AAPL.Close,121.949997,98.529999,123.76940854328029
2017-01-30,AAPL.Close,121.629997,98.529999,123.44463435953146
2017-01-31,AAPL.Close,121.349998,98.529999,123.16045796367052
2017-02-01,AAPL.Close,128.75,98.529999,130.67086299270133
2017-02-02,AAPL.Close,128.529999,98.529999,130.44757972645468
2017-02-03,AAPL.Close,129.080002,98.529999,131.00578839953099
2017-02-06,AAPL.Close,130.289993,98.529999,132.23383164755742
2017-02-07,AAPL.Close,131.529999,98.529999,133.49233769910015
2017-02-08,AAPL.Close,132.039993,98.529999,134.00994046493392
2017-02-09,AAPL.Close,132.419998,98.529999,134.3956148827323
2017-02-10,AAPL.Close,132.119995,98.529999,134.09113604070976
2017-02-13,AAPL.Close,133.289993,98.529999,135.2785896202029
2017-02-14,AAPL.Close,135.020004,98.529999,137.03441121520765
2017-02-15,AAPL.Close,135.509995,98.529999,137.53171254979918
2017-02-16,AAPL.Close,135.350006,98.529999,137.3693366220373
2017-02-17,AAPL.Close,135.720001,98.529999,137.7448516974003
2017-02-21,AAPL.Close,136.699997,98.529999,138.73946857545386
2017-02-22,AAPL.Close,137.110001,98.529999,139.15558955805938
2017-02-23,AAPL.Close,136.529999,98.529999,138.56693432017593
2017-02-24,AAPL.Close,136.660004,98.529999,138.6988789069205
2017-02-27,AAPL.Close,136.929993,98.529999,138.97289596034602
